question,question_fr,order,disagg_var1,disagg_var1_fr,disaggregate1,disaggregate1_fr,label,label_fr,colpercent,round,collowercl,coluppercl,numerator,denominator,Suppress,notes,notes_fr,notes2,notes2_fr,Table,infobase_order
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$40,000 - $59,999",40 000 $ - 59 999 $,3 times a week to daily,3 fois par semaine à tous les jours,37.0670878,,17.81143988,61.5501038,11,33,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$60,000 - $79,999",60 000 $ - 79 999 $,One to 6 times a year,1 à 6 fois par année,,,,,16,27,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$60,000 - $79,999",60 000 $ - 79 999 $,7 times to once a month,7 fois à une fois par mois,,,,,4,27,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$60,000 - $79,999",60 000 $ - 79 999 $,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,,,,,7,27,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$60,000 - $79,999",60 000 $ - 79 999 $,3 times a week to daily,3 fois par semaine à tous les jours,,,,,0,27,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$80,000 - $99,999",80 000 $ - 99 999 $,One to 6 times a year,1 à 6 fois par année,32.68527505,,19.23701389,49.74434886,14,33,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$80,000 - $99,999",80 000 $ - 99 999 $,7 times to once a month,7 fois à une fois par mois,15.07047567,,5.711314769,34.20309912,4,33,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$80,000 - $99,999",80 000 $ - 99 999 $,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,17.6170318,,6.87926935,38.23369592,5,33,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$80,000 - $99,999",80 000 $ - 99 999 $,3 times a week to daily,3 fois par semaine à tous les jours,34.62721749,,20.78335769,51.67691727,10,33,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$100,000 - $149,999",100 000 $ - 149 999 $,One to 6 times a year,1 à 6 fois par année,42.51854338,^,28.52555306,57.82260812,18,40,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$100,000 - $149,999",100 000 $ - 149 999 $,7 times to once a month,7 fois à une fois par mois,19.95357235,,9.246259517,37.88419066,7,40,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$100,000 - $149,999",100 000 $ - 149 999 $,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,23.04243901,,12.71758717,38.09142018,12,40,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$100,000 - $149,999",100 000 $ - 149 999 $,3 times a week to daily,3 fois par semaine à tous les jours,14.48544526,v,3.915215538,41.32068995,3,40,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$150,000+","150,000 $ +",One to 6 times a year,1 à 6 fois par année,,,,,13,28,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$150,000+","150,000 $ +",7 times to once a month,7 fois à une fois par mois,,,,,8,28,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$150,000+","150,000 $ +",Twice a month to twice a week,2 fois par mois à 2 fois par semaine,,,,,5,28,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Household income,Le revenu du ménage,"$150,000+","150,000 $ +",3 times a week to daily,3 fois par semaine à tous les jours,,,,,2,28,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q14r,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,English only,Anglais seulement,One to 6 times a year,1 à 6 fois par année,40.7301161,,32.05065683,50.02944269,76,185,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,English only,Anglais seulement,7 times to once a month,7 fois à une fois par mois,14.85389499,,8.519755029,24.6293777,29,185,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,English only,Anglais seulement,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,22.11950738,,14.38847329,32.43090916,38,185,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,English only,Anglais seulement,3 times a week to daily,3 fois par semaine à tous les jours,22.29648153,,13.64840504,34.25077488,42,185,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,French only,Français seulement,One to 6 times a year,1 à 6 fois par année,,,,,2,7,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,French only,Français seulement,7 times to once a month,7 fois à une fois par mois,,,,,1,7,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,French only,Français seulement,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,,,,,2,7,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,French only,Français seulement,3 times a week to daily,3 fois par semaine à tous les jours,,,,,2,7,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Both English and French,Anglais et français,One to 6 times a year,1 à 6 fois par année,56.38270787,,42.56500726,69.27567022,33,60,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Both English and French,Anglais et français,7 times to once a month,7 fois à une fois par mois,14.74571442,,7.895705999,25.86936762,8,60,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Both English and French,Anglais et français,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,18.75299615,,8.204877579,37.34485942,13,60,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Both English and French,Anglais et français,3 times a week to daily,3 fois par semaine à tous les jours,10.11858156,,3.7748981,24.41761226,6,60,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Neither English nor French,Ni anglais ni francais,One to 6 times a year,1 à 6 fois par année,,,,,1,3,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Neither English nor French,Ni anglais ni francais,7 times to once a month,7 fois à une fois par mois,,,,,1,3,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Neither English nor French,Ni anglais ni francais,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,,,,,0,3,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Neither English nor French,Ni anglais ni francais,3 times a week to daily,3 fois par semaine à tous les jours,,,,,1,3,N < 30,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q05,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Student status,Le statut d’étudiant,Student 15-24,Étudiant 15 à 24,One to 6 times a year,1 à 6 fois par année,62.63949083,,45.9372399,76.78895984,25,41,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * student,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Student status,Le statut d’étudiant,Student 15-24,Étudiant 15 à 24,7 times to once a month,7 fois à une fois par mois,14.2125746,,6.60832981,27.94846294,8,41,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * student,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Student status,Le statut d’étudiant,Student 15-24,Étudiant 15 à 24,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,23.14793457,,12.89076372,38.00580783,8,41,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * student,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Student status,Le statut d’étudiant,Student 15-24,Étudiant 15 à 24,3 times a week to daily,3 fois par semaine à tous les jours,,,,,0,41,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * student,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Student status,Le statut d’étudiant,Non-student 15-24,Non-étudiant 15 à 24,One to 6 times a year,1 à 6 fois par année,48.87909135,,31.96595102,66.05282758,20,41,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * student,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Student status,Le statut d’étudiant,Non-student 15-24,Non-étudiant 15 à 24,7 times to once a month,7 fois à une fois par mois,17.93115317,,5.985537382,42.8509421,7,41,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * student,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Student status,Le statut d’étudiant,Non-student 15-24,Non-étudiant 15 à 24,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,10.95838096,,4.455131275,24.51850766,6,41,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * student,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Student status,Le statut d’étudiant,Non-student 15-24,Non-étudiant 15 à 24,3 times a week to daily,3 fois par semaine à tous les jours,22.23137452,,10.73109587,40.46903424,8,41,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * student,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,LGBTQ2+,LGBTQ2+,One to 6 times a year,1 à 6 fois par année,54.46827614,v,39.95788044,68.25766946,33,59,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q17r * gen_sex_min,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,LGBTQ2+,LGBTQ2+,7 times to once a month,7 fois à une fois par mois,10.67212318,,4.438133392,23.5085069,7,59,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q17r * gen_sex_min,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,LGBTQ2+,LGBTQ2+,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,23.70126485,,14.6726605,35.94511946,12,59,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q17r * gen_sex_min,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,LGBTQ2+,LGBTQ2+,3 times a week to daily,3 fois par semaine à tous les jours,11.15833583,,5.002897526,23.0496705,7,59,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q17r * gen_sex_min,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,Not LGBTQ2+,Pas LGBTQ2+,One to 6 times a year,1 à 6 fois par année,40.55599774,,30.20108957,51.82514607,77,186,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q17r * gen_sex_min,17
